timestamp,record,co2_1,co2_2,ctd1_depth,ctd1_temp,ctd1_ec,ctd2_depth,ctd2_temp,ctd2_ec,orp,ph1,ph2,ldo,ldo_temp,gs3_1_moisture,gs3_1_temp,gs3_1_ec,gs3_2_moisture,gs3_2_temp,gs3_2_ec,sonic_u,sonic_v,sonic_w,sonic_temp
2017-04-11 22:00:00,1439,1317.024,1322.461,67,7.4,13,323,7.4,0,343.0175,6.277766,2.180004,19.99321,0.03397895,82.74,7.4,11,82.89,7.6,8,-0.3215942,-0.5043983,-6.401487,9.788391
2017-04-11 22:00:05,1440,1307.51,1318.383,67,7.5,13,323,7.4,0,343.697,6.29026,2.522759,19.99321,0.06795789,82.48,7.4,11,82.86,7.6,10,-0.6804295,-0.7887573,-6.401487,10.11337
2017-04-11 22:00:10,1441,1264.017,1348.285,70,7.4,0,323,7.5,12,345.0562,6.271645,2.631428,19.99321,0.03397895,82.66,7.4,11,82.49,7.7,10,-0.5924149,-0.5721035,-6.367636,10.24881
2017-04-11 22:00:15,1442,1264.017,1383.623,69,7.4,12,323,7.5,14,345.396,6.283886,2.472349,19.99321,0.03397895,82.57,7.4,13,82.83,7.6,10,-0.6059551,-0.8022995,-6.293159,10.27588
2017-04-11 22:00:20,1443,1273.531,1383.623,68,7.5,0,322,7.5,13,345.5659,6.287201,2.013465,19.99321,0.03397895,82.75,7.4,12,82.8,7.7,9,-0.3757591,-0.8835449,-6.415028,9.707153
2017-04-11 22:00:25,1444,1261.298,1375.468,68,7.5,14,323,7.5,0,346.0756,6.296379,2.316328,20.00001,0.03397895,82.49,7.4,13,82.83,7.7,10,0.1726475,-0.5111694,-6.327013,9.382172
2017-04-11 22:00:30,1445,1304.792,1399.932,67,7.5,0,324,7.5,15,345.0562,6.302497,2.548829,20.00001,0.03397895,82.41,7.4,10,83.24,7.6,10,0.2809792,-0.2877426,-6.333784,9.463409
2017-04-11 22:00:35,1446,1297.996,1459.735,68,7.5,0,323,7.5,15,344.3766,6.284142,2.291854,19.99321,0.03397895,82.7,7.4,12,82.86,7.7,9,0.05755043,-0.2538891,-6.245768,9.300934
2017-04-11 22:00:40,1447,1274.89,1481.482,68,7.5,0,323,7.4,14,343.697,6.296379,2.054531,20.00001,0.03397895,82.52,7.4,11,83.27,7.7,10,-0.0169239,-0.4096127,-6.28639,9.328003
2017-04-11 22:00:45,1448,1191.981,1459.735,70,7.5,13,323,7.5,13,344.3766,6.302497,2.001228,19.99321,0.08494736,82.57,7.4,11,82.46,7.7,10,-0.09140015,-0.5179405,-6.415028,9.246765
2017-04-11 22:00:50,1449,1143.052,1437.989,70,7.5,12,323,7.5,13,343.3572,6.302497,2.07159,19.99321,0.05096842,82.59,7.4,11,82.6,7.7,11,-0.3689899,-0.66012,-6.448881,9.246765
2017-04-11 22:00:55,1450,1149.848,1454.299,70,7.5,0,322,7.5,0,343.1873,6.293319,2.074649,19.99321,0.03397895,82.77,7.4,11,82.92,7.6,11,-0.3960705,-0.545023,-6.435339,9.517578
2017-04-11 22:01:00,1451,1215.087,1470.609,67,7.5,13,323,7.5,15,344.7164,6.278023,2.304091,19.99321,0.03397895,82.61,7.4,11,82.85,7.7,11,-0.6804295,-0.9377098,-6.44211,9.409241
2017-04-11 22:01:05,1452,1235.474,1440.707,70,7.5,0,323,7.5,12,342.3379,6.287201,1.940043,19.99661,0.03397895,82.48,7.4,12,82.77,7.7,9,-0.4502354,-0.7075119,-6.421801,9.734222
2017-04-11 22:01:10,1453,1269.453,1378.186,68,7.5,0,324,7.5,0,342.168,6.296379,1.943103,19.99321,0.05096842,82.59,7.4,11,83.17,7.7,10,-0.2403488,-0.3283672,-6.401487,9.463409
