timestamp,record,co2_1,co2_2,ctd1_depth,ctd1_temp,ctd1_ec,ctd2_depth,ctd2_temp,ctd2_ec,orp,ph1,ph2,ldo,ldo_temp,gs3_1_moisture,gs3_1_temp,gs3_1_ec,gs3_2_moisture,gs3_2_temp,gs3_2_ec,sonic_u,sonic_v,sonic_w,sonic_temp
2017-04-13 22:00:00,4315,1294.172,1378.457,155,7.3,0,350,7.3,15,344.4454,6.252868,1.264839,20.00061,0.04248217,71.62,7.3,19,81.85,7.5,10,0.330183,-0.4351425,-7.194372,7.127716
2017-04-13 22:00:05,4316,1313.204,1348.549,154,7.3,0,349,7.3,16,343.5958,6.252868,1.739452,19.99721,0.03398574,72.09,7.3,18,81.23,7.5,10,0.2895451,-0.5570507,-7.187599,7.154816
2017-04-13 22:00:10,4317,1281.938,1325.439,156,7.3,12,349,7.3,15,343.7657,6.252868,1.739452,19.99721,0.03398574,70.94,7.3,18,81.29,7.5,11,0.3437271,-0.5502796,-7.146961,7.127716
2017-04-13 22:00:15,4318,1238.436,1337.674,156,7.3,17,349,7.3,17,343.5958,6.262053,2.235499,19.99721,0.03398574,72.33,7.3,19,81.2,7.5,9,0.262455,-0.4351425,-7.031826,7.181885
2017-04-13 22:00:20,4319,1192.169,1355.293,154,7.3,0,350,7.3,15,343.7754,6.240598,1.812795,19.99777,0.03398669,72.02,7.3,19,81.22,7.5,9,0.2895451,-0.3741856,-7.153734,7.154816
2017-04-13 22:00:25,4320,1205.762,1362.09,156,7.3,14,348,7.3,15,343.2655,6.249784,1.751553,19.99777,0.03398669,72.09,7.3,18,80.97,7.5,10,0.316637,-0.4215946,-7.113098,7.208984
2017-04-13 22:00:30,4321,1170.419,1397.434,157,7.3,12,349,7.3,15,343.0956,6.262033,1.751553,19.99777,0.03398669,71.79,7.3,18,81.39,7.5,11,0.2895451,-0.4960976,-7.119871,7.181885
2017-04-13 22:00:35,4322,1203.044,1462.684,158,7.3,0,349,7.3,18,342.9257,6.249784,1.675001,19.99777,0.04248336,70.78,7.3,18,81.81,7.5,10,0.235363,-0.5638237,-7.187599,7.181885
2017-04-13 22:00:40,4323,1262.856,1478.996,156,7.3,0,350,7.3,14,343.7754,6.249784,1.420846,19.99777,0.03398669,71.67,7.3,19,81.82,7.5,9,0.22859,-0.5570507,-7.174053,7.181885
2017-04-13 22:00:45,4324,1298.2,1462.684,158,7.3,16,349,7.3,16,343.0956,6.262033,0.9860272,19.99777,0.04248336,65.57,7.3,18,81.31,7.5,9,0.2895451,-0.4960976,-7.133417,7.181885
2017-04-13 22:00:50,4325,1325.387,1454.527,156,7.3,15,349,7.3,15,343.4355,6.240598,1.359604,19.99777,0.03398669,69.54,7.3,18,81.48,7.5,11,0.2150459,-0.5096416,-7.16728,7.181885
2017-04-13 22:00:55,4326,1371.606,1468.121,156,7.3,0,350,7.3,16,342.9257,6.262033,1.629069,19.99777,0.04248336,70.02,7.3,19,81.2,7.5,10,0.3369541,-0.6315517,-7.187599,7.154816
2017-04-13 22:01:00,4327,1385.203,1483.078,158,7.3,13,350,7.3,0,342.072,6.240607,1.310676,19.99753,0.04248287,71.23,7.3,18,80.9,7.5,10,0.2895451,-0.4960976,-7.174053,7.073517
2017-04-13 22:01:05,4328,1319.953,1470.844,155,7.3,0,350,7.3,15,343.9413,6.243669,1.273932,19.99753,0.04248287,69.61,7.3,18,81.22,7.5,10,0.303093,-0.6044617,-7.031826,7.181885
2017-04-13 22:01:10,4329,1268.297,1464.047,157,7.3,14,349,7.3,15,342.7517,6.246731,1.399477,19.99753,0.03398629,71.69,7.3,19,81.5,7.5,11,0.262455,-0.4351425,-7.174053,7.181885
2017-04-13 22:01:15,4330,1262.859,1449.094,156,7.3,0,349,7.3,16,344.2811,6.249793,1.543394,19.99753,0.04248287,70.27,7.3,19,81.3,7.5,10,0.276001,-0.4825497,-7.207916,7.127716
2017-04-13 22:01:20,4331,1253.344,1402.875,159,7.3,0,350,7.3,16,344.451,6.262042,1.228001,19.99753,0.04248287,65.64,7.3,15,81.38,7.5,10,0.2150459,-0.5773678,-7.201143,7.127716
2017-04-13 22:01:25,4332,1302.281,1353.937,157,7.3,12,350,7.3,16,344.2811,6.240607,1.665876,19.99753,0.03398629,71.14,7.3,18,81.23,7.5,10,0.22859,-0.5502796,-7.174053,7.154816
