timestamp,record,co2_1,co2_2,ctd1_depth,ctd1_temp,ctd1_ec,ctd2_depth,ctd2_temp,ctd2_ec,orp,ph1,ph2,ldo,ldo_temp,gs3_1_moisture,gs3_1_temp,gs3_1_ec,gs3_2_moisture,gs3_2_temp,gs3_2_ec,sonic_u,sonic_v,sonic_w,sonic_temp
2017-05-06 10:00:00,2158,1475.187,1569.001,201,9.1,0,248,9,19,457.342,6.388376,0.8755021,19.9932,0.06798097,80.76,9,10,84.82,9.3,10,0.01306152,0.5008564,-9.363449,4.206604
2017-05-06 10:00:05,2159,1468.389,1564.922,199,9,15,248,9,21,456.8321,6.379027,0.8267984,19.9932,0.03399048,80.82,9,11,85.39,9.2,9,-0.01403809,0.2908344,-9.166975,4.206604
2017-05-06 10:00:10,2160,1456.152,1539.089,200,9.1,14,247,9,21,457.0021,6.388376,0.8298426,19.9932,0.03399048,80.86,9,10,84.81,9.2,10,0.06048775,0.1892109,-9.336349,4.220154
2017-05-06 10:00:15,2161,1433.039,1509.177,200,9.1,20,248,9,20,457.342,6.379247,0.9272499,19.9932,0.03399048,80.95,9,11,84.8,9.2,10,-0.01403809,0.2569599,-9.275375,4.179504
2017-05-06 10:00:20,2162,1380.014,1484.704,199,9,20,248,9,19,457.342,6.385115,-0.2751241,19.9898,0.03399048,80.61,9,10,85.3,9.2,10,0.0131588,0.2570572,-9.437913,4.220367
2017-05-06 10:00:25,2163,1326.989,1476.547,200,9,0,248,9,20,457.342,6.388159,1.094669,19.9898,0.03399048,80.47,9,11,84.42,9.2,9,0.08090782,0.1486588,-9.410813,4.206818
2017-05-06 10:00:30,2164,1374.575,1503.739,200,9,15,248,9,18,457.342,6.379027,1.189033,19.9898,0.03399048,80.24,9,11,85.34,9.2,10,0.1351089,0.1486588,-9.431138,4.166168
2017-05-06 10:00:35,2165,1343.304,1541.808,199,9,15,248,9,20,457.342,6.388159,1.103801,20.0102,0.08497621,80.3,9,11,85.48,9.2,10,0.1486588,0.1893082,-9.424363,4.111969
2017-05-06 10:00:40,2166,1394.969,1539.089,201,9,18,248,9,14,457.342,6.382071,0.8755021,19.9898,0.08497621,80.56,9,11,84.76,9.2,10,0.1486588,0.270607,-9.25499,4.166168
2017-05-06 10:00:45,2167,1370.496,1517.335,199,9,0,247,9,17,457.342,6.375983,1.478211,19.9864,0.03399048,80.81,9,11,84.46,9.2,8,0.1215591,0.2977066,-9.437913,4.111969
2017-05-06 10:00:50,2168,1333.787,1517.335,200,9,15,248,9,18,457.342,6.366851,0.5437078,19.9864,0.03399048,80.55,9,10,84.77,9.2,9,0.1689835,0.2909317,-9.397264,4.166168
