timestamp,record,co2_1,co2_2,ctd1_depth,ctd1_temp,ctd1_ec,ctd2_depth,ctd2_temp,ctd2_ec,orp,ph1,ph2,ldo,ldo_temp,gs3_1_moisture,gs3_1_temp,gs3_1_ec,gs3_2_moisture,gs3_2_temp,gs3_2_ec,sonic_u,sonic_v,sonic_w,sonic_temp
2017-04-13 10:00:00,3596,1413.886,1530.803,124,7.3,16,277,7.2,16,384.5747,6.335497,1.081667,19.99516,0.03398804,60.11,7.1,13,76.03,7.4,11,0.1413231,-0.2244167,-8.270723,5.544708
2017-04-13 10:00:05,3597,1373.101,1503.613,126,7.2,12,277,7.2,17,384.9146,6.341386,0.6007266,19.99177,0.03398804,60.13,7.1,13,75.57,7.4,11,0.1413231,-0.2244167,-8.270723,5.531158
2017-04-13 10:00:10,3598,1358.146,1454.671,125,7.3,13,278,7.2,15,385.0845,6.341621,1.449266,19.99177,0.03398804,59.71,7.1,12,75.38,7.4,10,0.06004906,-0.1566868,-8.263952,5.558258
2017-04-13 10:00:15,3599,1362.224,1427.481,124,7.3,0,277,7.2,18,385.2545,6.335497,1.626938,19.99177,0.03398804,59.61,7.1,12,75.87,7.4,11,0.00586319,-0.2176437,-8.135265,5.558258
2017-04-13 10:00:20,3600,1374.436,1419.299,123,7.2,0,278,7.3,16,384.3972,6.338336,1.411547,19.99137,0.03398737,59.86,7.1,12,75.37,7.4,11,0.1157761,-0.2228928,-8.296789,5.561859
2017-04-13 10:00:25,3601,1328.214,1412.502,123,7.2,12,278,7.2,15,384.2273,6.338336,1.381983,19.98797,0.03398737,60.45,7.1,12,75.31,7.4,9,0.06158829,-0.2228928,-8.262922,5.548309
2017-04-13 10:00:30,3602,1329.573,1430.175,125,7.2,14,277,7.2,14,384.2273,6.335273,1.522893,19.99817,0.03398737,60.39,7.1,12,75.83,7.4,11,0.00740242,-0.2093468,-8.256149,5.561859
2017-04-13 10:00:35,3603,1374.436,1465.522,124,7.2,0,278,7.2,15,384.3972,6.338336,1.345224,19.99137,0.03398737,59.8,7.1,12,75.47,7.4,10,0.1022301,-0.3854542,-8.290016,5.548309
2017-04-13 10:00:40,3604,1366.279,1465.522,123,7.2,0,277,7.2,14,384.3972,6.344462,1.130796,19.99137,0.03398737,60.33,7.1,12,75.62,7.4,10,0.1564178,-0.3854542,-8.290016,5.53476
2017-04-13 10:00:45,3605,1344.528,1446.489,124,7.2,15,277,7.2,15,384.2273,6.341399,1.045025,19.99817,0.03398737,59.92,7.2,12,75.64,7.4,10,0.00740242,-0.3109474,-8.127455,5.548309
