timestamp,record,co2_1,co2_2,ctd1_depth,ctd1_temp,ctd1_ec,ctd2_depth,ctd2_temp,ctd2_ec,orp,ph1,ph2,ldo,ldo_temp,gs3_1_moisture,gs3_1_temp,gs3_1_ec,gs3_2_moisture,gs3_2_temp,gs3_2_ec,sonic_u,sonic_v,sonic_w,sonic_temp
2017-05-04 22:00:00,0,1303.905,1439.729,188,10.7,0,223,10.8,15,383.8711,6.410581,7.622449,19.99321,0.06791174,80.45,10.7,10,84.86,11,9,-0.8268433,1.026388,-6.535334,21.06039
2017-05-04 22:00:05,1,1370.459,1453.311,188,10.7,18,223,10.8,17,383.8711,6.407558,7.522737,20,0.06791174,79.89,10.7,11,85.4,11,10,-0.6712799,0.4176636,-6.596205,20.95218
2017-05-04 22:00:10,2,1294.398,1447.878,189,10.7,11,223,10.8,14,380.9848,6.413603,7.235685,19.99321,0.06791174,79.75,10.7,10,84.93,11,9,-0.5698242,0.3906078,-6.562387,21.2092
2017-05-04 22:00:15,3,1248.218,1451.953,189,10.7,13,223,10.8,0,383.5315,6.410581,7.356549,19.99321,0.06791174,80.71,10.7,11,85.43,11,10,-0.3669167,0.228281,-6.616497,21.27682
2017-05-04 22:00:20,4,1252.292,1466.893,189,10.7,17,223,10.8,0,382.1733,6.401513,7.368635,19.99321,0.06791174,80.2,10.7,11,84.9,11,10,-0.4345531,0.4311905,-6.630024,21.1145
2017-05-04 22:00:25,5,1286.248,1488.625,188,10.7,0,224,10.8,0,382.1733,6.410581,7.429067,19.99321,0.06791174,80.28,10.7,11,84.98,11,11,-0.4210262,0.3838444,-6.589443,21.27682
2017-05-04 22:00:30,6,1313.413,1523.939,189,10.7,11,224,10.8,0,382.6826,6.410581,7.362592,19.99321,0.06791174,80.54,10.7,11,84.85,11,10,-0.4345531,0.4311905,-6.589443,21.43915
2017-05-04 22:00:35,7,1352.802,1566.045,189,10.7,0,224,10.8,16,383.3617,6.413603,7.308203,19.99321,0.06791174,80.11,10.7,10,85.41,11,10,-0.2992802,0.4176636,-6.609734,21.358
2017-05-04 22:00:40,8,1384.041,1610.866,189,10.7,13,223,10.8,15,383.3617,6.413603,7.256836,20,0.06791174,79.38,10.7,11,85.21,11,10,-0.2857533,0.2823887,-6.575914,21.38504
2017-05-04 22:00:45,9,1366.384,1586.418,189,10.7,14,223,10.8,14,382.6826,6.407558,7.187339,19.99661,0.06791174,80.05,10.7,12,84.53,11,11,-0.1234264,0.3229713,-6.562387,21.47974
2017-05-04 22:00:50,10,1290.323,1507.641,189,10.7,16,224,10.8,14,382.8524,6.407558,7.28403,20,0.06791174,80.28,10.7,11,84.79,11,10,-0.2586994,0.3500271,-6.555624,21.15506
2017-05-04 22:00:55,11,1321.562,1464.177,190,10.7,18,223,10.8,0,382.6826,6.410581,7.259858,19.99321,0.06791174,79.59,10.7,10,84.85,11,10,-0.1775341,0.1877003,-6.630024,20.54636
2017-05-04 22:01:00,12,1312.055,1456.028,188,10.7,0,223,10.8,16,382.6826,6.416626,7.060432,19.99321,0.06791174,79.89,10.7,11,84.35,11,10,-0.0963726,0.228281,-6.589443,20.76279
2017-05-04 22:01:05,13,1314.771,1485.909,189,10.7,17,224,10.8,13,382.343,6.410581,7.268922,20.01698,0.06791174,80.39,10.7,11,85.44,11,10,-0.3669167,0.1268272,-6.636787,20.32993
2017-05-04 22:01:10,14,1291.681,1502.208,188,10.7,21,224,10.8,15,382.6826,6.419649,6.948633,20.02038,0.06791174,80.75,10.7,10,84.42,11,10,-0.2316437,0.1268272,-6.657078,20.46518
2017-05-04 22:01:15,15,1287.606,1502.208,189,10.7,0,224,10.8,0,382.8524,6.425694,7.012086,20,0.06791174,80.49,10.7,11,84.48,11,10,-0.4548435,-0.1369534,-6.52857,21.30386
2017-05-04 22:01:20,16,1367.742,1513.073,189,10.7,15,224,10.8,17,382.8524,6.416626,7.223598,19.99321,0.06791174,79.8,10.7,11,85.7,11,9,-0.1504822,0.2823887,-6.52857,20.6275
2017-05-04 22:01:25,17,1358.235,1491.342,189,10.7,17,222,10.8,17,383.3617,6.416626,7.404894,19.99321,0.06791174,79.72,10.7,11,84.5,11,9,-0.4345531,0.1741714,-6.670607,20.69516
2017-05-04 22:01:30,18,1280.815,1456.028,189,10.7,16,223,10.8,16,383.7013,6.416626,7.441154,19.99321,0.06791174,80.1,10.7,11,84.48,11,10,-0.59688,0.3364983,-6.677368,20.27579
2017-05-04 22:01:35,19,1261.8,1442.445,189,10.7,0,222,10.8,0,381.8337,6.425694,7.123886,19.99321,0.06791174,80.39,10.7,11,84.81,11,10,-0.4751339,0.4853001,-6.650314,20.871
2017-05-04 22:01:40,20,1298.472,1464.177,188,10.7,14,222,10.8,17,383.0222,6.422671,7.374678,19.99321,0.06791174,80.48,10.7,11,84.52,11,10,-1.090624,0.3364983,-6.657078,21.22272
2017-05-04 22:01:45,21,1305.264,1491.342,189,10.7,13,224,10.8,17,383.5315,6.416626,7.199426,19.99321,0.06791174,80.15,10.7,10,84.78,11,10,-1.313824,-0.08284569,-6.636787,21.47974
2017-05-04 22:01:50,22,1324.279,1488.625,190,10.7,19,224,10.8,15,382.1733,6.419649,7.123886,20.02038,0.0764007,80.1,10.7,10,85.37,11,10,-0.7862606,0.4447155,-6.684132,21.47974
2017-05-04 22:01:55,23,1314.771,1472.326,188,10.7,0,225,10.8,0,381.1546,6.410581,7.540866,20,0.06791174,79.85,10.7,11,84.89,11,10,-0.5292435,0.05242538,-6.643551,21.03333
2017-05-04 22:02:00,24,1336.503,1472.326,188,10.7,0,225,10.8,0,384.0408,6.404535,7.172231,19.99321,0.06791174,79.48,10.7,11,84.84,11,10,-0.4818974,-0.04226303,-6.650314,21.52029
2017-05-04 22:02:05,25,1328.354,1456.028,190,10.7,14,224,10.8,0,381.8337,6.404535,7.241728,19.99321,0.06791174,79.83,10.7,10,84.8,11,10,-0.06931686,0.005083084,-6.562387,21.24976
2017-05-04 22:02:10,26,1321.562,1453.311,189,10.7,12,225,10.8,17,380.9848,6.401513,7.256836,19.99321,0.06791174,79.87,10.7,11,84.78,11,10,-0.1504822,0.09300995,-6.569151,21.27682
2017-05-04 22:02:15,27,1321.562,1456.028,189,10.7,14,223,10.8,18,380.9848,6.401513,7.108778,19.99321,0.06791174,79.71,10.7,11,84.91,11,10,-0.3601551,-0.1301918,-6.494751,20.871
2017-05-04 22:02:20,28,1303.905,1454.669,187,10.7,16,222,10.8,17,381.4941,6.392445,7.138994,19.99321,0.06791174,79.97,10.7,11,84.84,11,9,-0.4480801,-0.4480801,-6.677368,20.51929
2017-05-04 22:02:25,29,1246.859,1422.072,188,10.8,18,223,10.8,18,380.815,6.386616,7.383743,19.99321,0.06791174,79.89,10.7,11,84.89,11,9,-0.5562973,-0.387207,-6.650314,20.99274
2017-05-04 22:02:30,30,1241.427,1369.1,189,10.7,14,223,10.8,19,380.815,6.368263,7.211512,19.99321,0.06791174,79.85,10.7,11,84.92,11,9,-0.1640091,-0.4480801,-6.650314,20.76279
2017-05-04 22:02:35,31,1212.904,1336.503,189,10.7,12,222,10.8,0,383.0222,6.365241,7.045324,20,0.06791174,80.13,10.7,11,84.54,11,9,-0.4886627,-0.7997875,-6.630024,19.93762
2017-05-04 22:02:40,32,1250.934,1341.936,189,10.7,21,222,10.8,17,382.6826,6.359196,7.099713,20,0.06791174,79.54,10.7,11,84.82,11,9,-0.2722263,-0.5089531,-6.650314,19.30185
2017-05-04 22:02:45,33,1310.696,1366.384,188,10.8,13,223,10.8,14,382.6826,6.344313,7.271944,19.99321,0.06791174,80.16,10.7,10,84.9,11,10,-0.01520729,-0.4818974,-6.75177,19.32889
2017-05-04 22:02:50,34,1415.281,1420.713,189,10.7,14,222,10.8,0,383.0222,6.350128,7.268922,19.99321,0.06791174,79.91,10.7,10,84.92,11,10,-0.01520729,-0.5562973,-6.75177,19.41006
2017-05-04 22:02:55,35,1435.654,1464.177,189,10.7,14,223,10.8,16,382.6826,6.328969,7.163167,19.99321,0.06791174,80.96,10.7,10,84.54,11,9,-0.1640091,-0.4818974,-6.799114,19.38303
2017-05-04 22:03:00,36,1417.997,1475.043,189,10.7,19,223,10.8,0,382.5128,6.319901,7.380722,19.99321,0.06791174,80.04,10.7,11,84.51,11,9,-0.001682281,-0.7186241,-6.792351,19.41006
2017-05-04 22:03:05,37,1407.131,1439.729,190,10.7,13,222,10.8,13,383.192,6.316878,7.123886,19.99321,0.06791174,80.52,10.7,11,84.78,11,10,0.01861,-0.4818974,-6.785585,19.22067
2017-05-04 22:03:10,38,1377.25,1396.265,188,10.7,13,222,10.8,0,382.6826,6.316878,7.114821,19.99321,0.06791174,79.82,10.7,11,84.55,11,10,0.05242538,-0.3669167,-6.778824,19.08542
2017-05-04 22:03:15,39,1411.206,1398.982,189,10.8,12,223,10.8,15,382.6826,6.317119,7.163167,19.99321,0.06791174,79.96,10.7,10,84.9,11,10,0.06595421,-0.3398609,-6.77206,19.13953
2017-05-04 22:03:20,40,1487.267,1424.788,189,10.8,15,222,10.8,16,382.6826,6.314097,7.232663,19.99321,0.06791174,79.67,10.7,10,84.74,11,9,0.2688618,-0.461607,-6.77206,18.93661
2017-05-04 22:03:25,41,1541.596,1447.878,188,10.8,14,223,10.8,19,381.6639,6.308054,7.163167,19.99321,0.06791174,80.39,10.7,11,84.79,11,10,0.302681,-0.5089531,-6.792351,19.08542
2017-05-04 22:03:30,42,1564.686,1450.595,189,10.7,16,223,10.8,15,381.8337,6.29572,7.117842,19.99321,0.06791174,79.98,10.7,11,85.4,11,10,0.2688618,-0.4210262,-6.805878,18.99072
2017-05-04 22:03:35,43,1585.06,1462.819,187,10.8,14,223,10.8,0,381.6639,6.292946,6.987914,19.99661,0.06791174,80.51,10.7,11,84.81,11,10,0.3364983,-0.5021877,-6.805878,19.18008
2017-05-04 22:03:40,44,1597.284,1453.311,187,10.8,14,223,10.8,17,382.6826,6.286903,6.84892,19.99321,0.06791174,79.55,10.7,11,84.53,11,10,0.3364983,-0.4480801,-6.778824,19.27478
2017-05-04 22:03:45,45,1549.746,1412.564,189,10.7,12,224,10.8,18,380.3057,6.277584,6.92446,19.99321,0.06791174,80.31,10.7,11,84.8,11,10,0.377079,-0.2586994,-6.785585,19.08542
2017-05-04 22:03:50,46,1481.834,1379.966,190,10.8,13,223,10.8,19,381.4941,6.277838,7.160145,19.99321,0.06791174,80.08,10.7,11,84.44,11,9,0.4988251,-0.3263359,-6.792351,19.18008
