timestamp,record,co2_1,co2_2,ctd1_depth,ctd1_temp,ctd1_ec,ctd2_depth,ctd2_temp,ctd2_ec,orp,ph1,ph2,ldo,ldo_temp,gs3_1_moisture,gs3_1_temp,gs3_1_ec,gs3_2_moisture,gs3_2_temp,gs3_2_ec,sonic_u,sonic_v,sonic_w,sonic_temp
2017-04-10 18:58:45,1013,1219.993,1294.798,81,6.4,0,346,6.4,16,344.1006,6.354595,1.646214,19.9966,0.05100306,81.52,6.3,12,94.91,6.6,9,0.09486008,0.5013638,-7.57452,3.896088
2017-04-10 18:58:50,1014,1230.874,1251.275,80,6.4,12,347,6.4,14,343.7606,6.351522,1.855202,19.9932,0.04250255,81.56,6.3,11,94.86,6.6,10,9.54E-06,0.7046165,-7.750671,3.896088
2017-04-10 18:58:55,1015,1253.995,1275.756,79,6.4,0,346,6.4,15,344.6107,6.330009,1.52328,20,0.05100306,81.61,6.3,13,94.3,6.6,9,-0.1083908,0.6097641,-7.750671,3.923187
2017-04-10 18:59:00,1016,1264.876,1350.561,79,6.4,0,346,6.4,16,345.1207,6.354595,1.842909,20,0.05100306,81.46,6.3,12,95.34,6.6,9,-0.1761436,0.4336128,-7.716797,4.045135
2017-04-10 18:59:05,1017,1244.475,1384.563,81,6.4,0,347,6.4,16,344.4406,6.342302,2.187125,19.9966,0.04250255,81.58,6.3,12,95.33,6.6,9,-0.4945717,0.4336128,-7.743896,4.194183
2017-04-10 18:59:10,1018,1252.635,1373.682,81,6.4,0,346,6.4,15,343.9306,6.345375,1.449519,19.9966,0.05100306,81.06,6.3,11,94.77,6.6,9,-0.5826473,0.5149136,-7.750671,4.248413
2017-04-10 18:59:15,1019,1249.915,1331.52,80,6.4,0,347,6.4,16,343.0806,6.354595,1.54172,20,0.05100306,81.22,6.3,13,94.81,6.6,10,-0.1896935,0.162611,-7.554193,4.329712
2017-04-10 18:59:20,1020,1278.477,1281.197,80,6.4,0,345,6.4,0,341.8905,6.354595,1.658507,20,0.04250255,81.9,6.3,12,94.13,6.6,10,-0.02709007,0.1084099,-7.69647,4.139984
2017-04-10 18:59:25,1021,1308.398,1237.674,78,6.4,0,346,6.4,12,342.9106,6.345375,1.818322,19.9966,0.05100306,81.45,6.3,12,94.74,6.6,9,-0.4877968,0.1219597,-7.777771,4.248413
2017-04-10 18:59:30,1022,1316.559,1233.594,81,6.4,13,346,6.4,16,342.0605,6.348449,2.097997,19.9966,0.04250255,81.71,6.3,12,94.47,6.6,9,0.02710915,0.1287346,-7.716797,4.194183
2017-04-10 18:59:35,1023,1308.398,1281.197,79,6.4,0,345,6.4,15,344.6107,6.339229,1.732268,19.9966,0.04250255,81.44,6.3,12,95.23,6.6,9,-0.2438927,0.5013638,-7.730347,4.356812
