timestamp,record,co2_1,co2_2,ctd1_depth,ctd1_temp,ctd1_ec,ctd2_depth,ctd2_temp,ctd2_ec,orp,ph1,ph2,ldo,ldo_temp,gs3_1_moisture,gs3_1_temp,gs3_1_ec,gs3_2_moisture,gs3_2_temp,gs3_2_ec,sonic_u,sonic_v,sonic_w,sonic_temp
2017-05-10 10:00:00,7910,1534.488,1590.214,142,10,18,142,10,15,478.5931,6.536074,0.9113483,19.9932,0.03397892,75.32,9.9,11,88.48,10.2,10,-0.1117191,0.6262608,-13.32092,7.364532
2017-05-10 10:00:05,7911,1527.692,1595.65,143,10,14,142,10,16,478.5931,6.533041,0.8021894,19.9932,0.03397892,75.77,9.9,11,88.51,10.2,9,-0.01693153,0.592411,-13.32092,7.215607
2017-05-10 10:00:10,7912,1535.847,1617.397,142,10,0,142,10,17,478.4232,6.542138,0.8021894,19.9932,0.03397892,76.46,9.9,10,88.66,10.2,12,-0.2335873,0.7142792,-13.32769,7.269745
2017-05-10 10:00:15,7913,1564.39,1633.707,142,10,15,142,10,14,478.2533,6.533041,0.8749619,19.9932,0.03397892,75.2,9.9,11,88.57,10.2,10,-0.1388016,0.6262608,-13.19228,7.242676
2017-05-10 10:00:20,7914,1560.312,1622.833,143,10,0,142,10,17,478.4232,6.493623,0.6566439,19.99659,0.03397892,76.24,9.9,11,88.57,10.2,9,0.02369118,0.5788689,-13.32769,7.202057
2017-05-10 10:00:25,7915,1549.439,1601.087,143,10,15,142,10,17,478.5931,6.508784,0.6839337,19.9932,0.04247365,74.38,9.9,11,88.57,10.2,11,-0.1388016,0.7142792,-13.2803,7.351013
2017-05-10 10:00:30,7916,1452.939,1590.214,143,10,14,141,10,16,478.2533,6.520913,0.09265518,19.9932,0.03397892,76.29,9.9,11,88.63,10.2,11,-0.04401398,0.4976234,-13.27353,7.296844
2017-05-10 10:00:35,7917,1450.22,1590.214,143,10,21,142,10,0,478.4232,6.526977,0.7809639,19.9932,0.03397892,75.03,9.9,11,88.29,10.2,10,-0.04401398,0.5653286,-13.30738,7.351013
2017-05-10 10:00:40,7918,1406.727,1571.185,143,10,16,142,10,13,478.5931,6.539106,0.7415452,19.9932,0.03397892,75.8,9.9,11,89.2,10.2,10,-0.04401398,0.6601143,-13.23968,7.364532
2017-05-10 10:00:45,7919,1429.833,1526.333,143,10,12,142,10,16,478.4232,6.514849,0.9477348,19.9932,0.03397892,74.53,9.9,11,88.2,10.2,10,-0.1523418,0.4976234,-13.2803,7.337463
2017-05-10 10:00:50,7920,1488.277,1511.382,141,10,14,142,10,16,478.4232,6.511817,1.056894,19.9932,0.03397892,73.79,9.9,11,89.05,10.2,11,-0.003391266,0.7007389,-13.23968,7.323914
2017-05-10 10:00:55,7921,1510.023,1552.157,143,10,15,142,10,15,478.0834,6.526977,1.050829,19.9932,0.03397892,76.17,9.9,11,89.04,10.2,10,0.03723145,0.3080521,-13.26676,7.296844
2017-05-10 10:01:00,7922,1584.777,1595.65,142,10,15,142,10,14,478.763,6.511817,0.8143182,19.9932,0.03397892,74.62,9.9,11,88.58,10.2,9,0.1387882,0.186182,-13.28707,7.256226
2017-05-10 10:01:05,7923,1567.108,1606.523,143,10,11,142,10,16,477.5737,6.514849,0.7779317,19.9932,0.03397892,74.31,9.9,11,88.62,10.2,9,0.1658707,0.4976234,-13.23291,7.242676
2017-05-10 10:01:10,7924,1617.397,1630.988,143,10,16,142,10,16,478.4232,6.536074,0.6566439,19.9932,0.03397892,76.23,9.9,12,89.03,10.2,10,0.132019,0.416378,-13.22614,7.323914
2017-05-10 10:01:15,7925,1561.671,1701.664,143,10,19,142,10,17,478.4232,6.50272,0.6172252,19.9932,0.03397892,76.46,9.9,11,88.64,10.2,10,0.010149,0.3689842,-13.35478,7.364532
2017-05-10 10:01:20,7926,1522.256,1734.284,143,10,15,142,10,15,478.5931,6.514849,-0.1074696,19.9932,0.03397892,74.25,9.9,11,89.04,10.2,10,-0.05755615,0.4299183,-13.34801,7.323914
2017-05-10 10:01:25,7927,1508.664,1720.693,143,10,13,142,10,17,478.0834,6.523945,-0.2712083,19.9932,0.03397892,75.98,9.9,11,89.06,10.2,10,-0.2606697,0.2606564,-13.37509,7.242676
2017-05-10 10:01:30,7928,1542.643,1659.531,143,10,0,142,10,16,478.2533,6.526977,0.2745872,19.9932,0.03397892,76.55,9.9,11,88.63,10.2,10,-0.4773254,0.4028358,-13.3954,7.269745
2017-05-10 10:01:35,7929,1535.847,1580.699,143,10,12,142,10,17,478.9329,6.514849,-0.08927679,19.9932,0.03397892,74.74,9.9,11,88.41,10.2,10,-0.3689976,0.6601143,-13.23968,7.323914
2017-05-10 10:01:40,7930,1544.002,1539.925,143,10,20,142,10,16,477.9135,6.533041,0.8021894,19.9932,0.03397892,73.86,9.9,11,88.68,10.2,10,-0.3419151,0.4299183,-13.36155,7.47287
2017-05-10 10:01:45,7931,1514.101,1533.129,144,10,13,142,10,16,478.0834,6.523945,0.9598637,19.9932,0.03397892,76.88,9.9,12,88.08,10.2,9,-0.3216038,0.8632298,-13.29384,7.215607
2017-05-10 10:01:50,7932,1482.84,1549.439,142,10,13,142,10,14,479.2727,6.51788,1.011411,19.9932,0.03397892,73.78,9.9,11,88.25,10.2,10,-0.04401398,0.6398048,-13.28707,7.147888
2017-05-10 10:01:55,7933,1531.77,1579.34,143,10,16,142,10,16,478.4232,6.530009,1.081151,19.9932,0.03397892,76.05,9.9,11,88.23,10.2,9,-0.08463669,0.5653286,-13.26676,7.147888
2017-05-10 10:02:00,7934,1542.643,1568.467,143,10,20,143,10,14,478.763,6.530009,0.8385758,19.9932,0.03397892,75.09,9.9,11,88.59,10.2,10,-0.05078506,0.6127224,-13.25999,7.161438
