timestamp,record,co2_1,co2_2,ctd1_depth,ctd1_temp,ctd1_ec,ctd2_depth,ctd2_temp,ctd2_ec,orp,ph1,ph2,ldo,ldo_temp,gs3_1_moisture,gs3_1_temp,gs3_1_ec,gs3_2_moisture,gs3_2_temp,gs3_2_ec,sonic_u,sonic_v,sonic_w,sonic_temp
2017-06-23 10:00:00,720,1717.875,2000.564,124,12.3,20,322,12.4,18,540.0538,6.509774,-1.487264,19.91693,0.03397634,81.24,12.3,12,83.85,12.5,12,-0.0372448,0.294508,-14.07245,8.569702
2017-06-23 10:00:05,721,1715.157,1954.355,123,12.3,20,323,12.4,19,540.0538,6.524811,-1.189623,19.94071,0.03397634,81.17,12.2,12,84.3,12.5,13,-0.02370453,0.294508,-14.18077,8.596771
2017-06-23 10:00:10,722,1662.172,1954.378,123,12.3,0,323,12.4,19,539.8831,6.512782,-1.033274,19.95087,0.05945849,81.16,12.2,11,83.27,12.5,13,-0.08463669,0.2674255,-14.16723,8.488434
2017-06-23 10:00:15,723,1724.691,1992.432,121,12.3,20,322,12.4,19,539.8831,6.521804,-1.033274,19.95087,0.06795256,81.15,12.3,12,83.85,12.5,14,-0.01693153,0.4299183,-14.15369,8.529083
2017-06-23 10:00:20,724,1689.354,2016.896,123,12.3,16,322,12.4,19,540.2228,6.524812,-1.739793,19.95087,0.0849407,81,12.3,12,83.79,12.5,13,-0.0372448,0.3757534,-14.11984,8.488434
2017-06-23 10:00:25,725,1721.973,2008.741,122,12.3,16,323,12.4,15,539.7132,6.503759,-1.261765,19.94068,0.03397628,81.16,12.3,12,83.89,12.5,12,0.05077171,0.3215904,-14.0386,8.488434
2017-06-23 10:00:30,726,1692.073,1986.996,122,12.3,12,322,12.4,20,539.8831,6.521804,-1.857044,19.9135,0.03397628,81.03,12.3,13,83.26,12.5,14,-0.01693153,0.2674255,-14.16046,8.515533
2017-06-23 10:00:35,727,1679.841,1957.096,121,12.3,21,323,12.3,18,539.7132,6.509775,-1.204511,19.91689,0.03397628,80.97,12.2,13,83.76,12.5,13,0.05077171,0.2268028,-14.14015,8.65094
2017-06-23 10:00:40,728,1639.068,1924.478,122,12.3,16,322,12.4,19,539.8831,6.506767,-1.033274,19.92029,0.03397628,81.24,12.2,12,83.17,12.5,13,-0.0372448,0.1997242,-14.16046,8.529083
2017-06-23 10:00:45,729,1580.641,1910.904,121,12.3,16,324,12.4,19,539.8823,6.518798,-1.249728,19.91687,0.03397623,81,12.2,12,83.85,12.5,13,-0.01693153,0.294508,-14.14692,8.488434
2017-06-23 10:00:50,730,1554.818,1948.959,121,12.3,18,323,12.4,16,540.0522,6.524813,-0.8649011,19.91687,0.03397623,81.11,12.2,12,83.75,12.5,14,-0.07109642,0.3148212,-14.14692,8.488434
2017-06-23 10:00:55,731,1564.332,2006.042,123,12.3,17,323,12.4,19,539.3727,6.521805,-1.009212,19.91347,0.03397623,81.18,12.2,12,83.24,12.5,13,-0.02370453,0.3080521,-14.12661,8.556152
2017-06-23 10:01:00,732,1584.719,2000.605,123,12.3,15,323,12.4,16,539.7125,6.51579,-1.213651,19.92027,0.03397623,80.95,12.3,13,83.73,12.5,13,0.05077171,0.3148212,-14.12661,8.529083
2017-06-23 10:01:05,733,1582.001,1943.523,122,12.3,15,323,12.4,20,540.2221,6.512783,-1.198618,19.92027,0.03397623,80.95,12.2,12,83.15,12.5,12,0.06431389,0.2064934,-14.12661,8.569702
2017-06-23 10:01:10,734,1621.415,1909.545,121,12.3,13,323,12.4,16,538.863,6.51579,-0.9881659,19.91687,0.03397623,80.81,12.3,11,83.69,12.5,13,0.1184769,0.1997242,-14.12661,8.623871
2017-06-23 10:01:15,735,1701.602,1927.214,122,12.3,15,323,12.4,16,539.7125,6.512783,-0.8438559,19.91687,0.03397623,81.12,12.2,12,83.32,12.5,13,0.2268028,0.1455593,-14.11307,8.596771
2017-06-23 10:01:20,736,1736.952,1932.664,123,12.3,20,323,12.4,19,539.0416,6.512775,-0.9131308,19.92058,0.03397677,80.96,12.2,13,83.24,12.5,13,-0.02370453,0.2200336,-14.02505,8.65094
2017-06-23 10:01:25,737,1716.565,1905.482,122,12.3,15,323,12.4,16,540.4006,6.51879,-0.9612346,19.91379,0.03397677,81.18,12.2,12,83.82,12.5,12,0.06431389,0.3080521,-14.15369,8.623871
2017-06-23 10:01:30,738,1697.537,1894.609,122,12.3,18,323,12.4,19,539.7211,6.512775,-0.9852867,19.92058,0.03397677,80.89,12.3,11,83.24,12.5,14,-0.003391266,0.2335758,-14.14692,8.596771
2017-06-23 10:01:35,739,1783.161,1902.764,122,12.3,17,323,12.4,14,539.891,6.515782,-0.8079028,19.92058,0.03397677,81.05,12.2,12,83.14,12.5,13,-0.01693153,0.2538853,-14.14015,8.596771
2017-06-23 10:01:40,740,1770.929,1909.559,121,12.3,18,323,12.4,12,540.4006,6.503752,-0.8439808,19.94097,0.03397677,81.12,12.3,12,83.63,12.5,13,-0.01693153,0.470541,-14.11307,8.596771
2017-06-23 10:01:45,741,1750.543,1886.454,123,12.3,19,323,12.4,15,540.7404,6.512775,-0.8199286,19.94097,0.03397677,81.08,12.2,12,83.25,12.5,13,0.06431389,0.4502316,-13.97766,8.556152
2017-06-23 10:01:50,742,1692.101,1853.836,123,12.3,16,323,12.4,0,539.0416,6.50676,-0.7477727,19.93757,0.03397677,81,12.3,12,83.74,12.5,13,-0.01693153,0.5991821,-14.07922,8.596771
2017-06-23 10:01:55,743,1705.692,1864.709,123,12.3,16,323,12.4,19,538.8716,6.521798,-0.6154861,19.93757,0.03397677,80.97,12.2,13,83.35,12.5,13,0.02369118,0.5788689,-14.06568,8.623871
2017-06-23 10:02:00,744,1648.619,1872.874,123,12.3,20,322,12.3,19,540.3983,6.509769,-0.6752663,19.9205,0.03397663,81.07,12.2,12,84.2,12.5,12,0.010149,0.3757534,-14.06568,8.623871
2017-06-23 10:02:05,745,1590.176,1867.438,123,12.3,19,323,12.4,12,540.0585,6.509769,-0.7086544,19.9205,0.03397663,81.13,12.3,12,84.01,12.5,13,-0.01693153,0.4502316,-14.06568,8.623871
2017-06-23 10:02:10,746,1539.889,1889.184,123,12.3,20,323,12.4,20,539.5489,6.518792,-0.6635571,19.90011,0.03397663,81.04,12.3,12,83.38,12.5,13,0.010149,0.3080521,-14.07245,8.569702
2017-06-23 10:02:15,747,1501.833,1943.549,123,12.3,18,323,12.3,16,539.7188,6.512777,-0.7594781,19.90351,0.03397663,81.2,12.3,12,83.31,12.5,13,0.1184769,0.2064934,-14.07245,8.596771
2017-06-23 10:02:20,748,1485.524,1981.604,124,12.3,22,323,12.4,18,539.7188,6.506762,-0.9972782,19.90351,0.03397663,80.7,12.3,14,83.31,12.5,13,-0.0372448,0.3351307,-14.08599,8.596771
2017-06-23 10:02:25,749,1519.502,1997.914,123,12.3,19,323,12.4,19,539.379,6.509769,-1.117537,19.90011,0.03397663,81.13,12.2,12,83.93,12.5,12,0.1455593,0.294508,-14.06568,8.623871
